Date,Job Creation Date,Job Completion Date,Filtered Job Completion Date,Success,Duration,Duration Bucket,Activity Type,Component Being updated,Cores,Customer ID,Job Completion Times & Job Completion Time,Job Creation Time,Job Result,Number of Records,Path,Product Name,Storage (GB),Storage
9/10/2019 12:00:00 AM,9/10/2019 12:00:00 AM,9/10/2019 12:00:00 AM,9/10/2019 12:00:00 AM,False,24,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,86788,9/10/2019 12:24:00 AM,9/10/2019 12:00:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/26/2019 2:00:00 PM,8/26/2019 12:00:00 AM,8/26/2019 12:00:00 AM,8/26/2019 12:00:00 AM,False,14,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,87537,8/26/2019 2:17:00 PM,8/26/2019 2:03:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/4/2019 8:00:00 PM,9/4/2019 12:00:00 AM,9/4/2019 12:00:00 AM,9/4/2019 12:00:00 AM,False,7,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88170,9/4/2019 9:03:00 PM,9/4/2019 8:56:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/4/2019 9:00:00 PM,9/4/2019 12:00:00 AM,9/4/2019 12:00:00 AM,9/4/2019 12:00:00 AM,False,4,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88170,9/4/2019 9:37:00 PM,9/4/2019 9:33:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,31,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/26/2019 12:45:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,41,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/26/2019 12:55:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,44,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/26/2019 12:58:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,32,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,90260,9/26/2019 12:45:00 AM,9/26/2019 12:13:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/4/2019 8:00:00 PM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,False,7,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,90824,6/4/2019 8:07:00 PM,6/4/2019 8:00:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/4/2019 1:00:00 PM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,False,26,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,94730,6/4/2019 1:50:00 PM,6/4/2019 1:24:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/4/2019 2:00:00 PM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,False,26,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,94730,6/4/2019 3:03:00 PM,6/4/2019 2:37:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/4/2019 3:00:00 PM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,False,32,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,94730,6/4/2019 3:45:00 PM,6/4/2019 3:13:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/24/2019 11:00:00 PM,6/24/2019 12:00:00 AM,6/24/2019 12:00:00 AM,6/24/2019 12:00:00 AM,False,36,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,94730,6/24/2019 11:37:00 PM,6/24/2019 11:01:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/30/2019 7:00:00 PM,6/30/2019 12:00:00 AM,6/30/2019 12:00:00 AM,6/30/2019 12:00:00 AM,False,2,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,94730,6/30/2019 7:24:00 PM,6/30/2019 7:22:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/4/2019 8:00:00 PM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,6/4/2019 12:00:00 AM,False,7,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,95821,6/4/2019 8:07:00 PM,6/4/2019 8:00:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/17/2019 8:00:00 PM,9/17/2019 12:00:00 AM,9/17/2019 12:00:00 AM,9/17/2019 12:00:00 AM,False,29,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,96169,9/17/2019 8:41:00 PM,9/17/2019 8:12:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,29,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,97299,9/26/2019 12:42:00 AM,9/26/2019 12:13:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,45,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,97299,9/26/2019 12:58:00 AM,9/26/2019 12:13:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,36,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,97299,9/26/2019 12:50:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,34,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,98071,9/26/2019 12:48:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/26/2019 5:00:00 PM,8/26/2019 12:00:00 AM,8/26/2019 12:00:00 AM,8/26/2019 12:00:00 AM,False,20,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,98091,8/26/2019 6:17:00 PM,8/26/2019 5:57:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/5/2019 7:00:00 PM,9/5/2019 12:00:00 AM,9/5/2019 12:00:00 AM,9/5/2019 12:00:00 AM,False,44,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,98899,9/5/2019 7:45:00 PM,9/5/2019 7:01:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,34,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,98990,9/26/2019 12:48:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,41,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,98990,9/26/2019 12:55:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,44,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,98990,9/26/2019 12:58:00 AM,9/26/2019 12:14:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,False,23,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99376,6/5/2019 12:32:00 AM,6/5/2019 12:09:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,False,33,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99376,6/5/2019 12:45:00 AM,6/5/2019 12:12:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,False,48,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99376,6/5/2019 1:22:00 AM,6/5/2019 12:34:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,False,4,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99549,6/5/2019 12:16:00 AM,6/5/2019 12:12:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,1/1/1970 12:00:00 AM,,False,-25994908,more than 2 hours,Update,"Component 1,Component 2,Component 3,Component 4",,99549,1/1/1970 12:00:00 AM,6/5/2019 12:28:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,False,12,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99694,6/5/2019 12:25:00 AM,6/5/2019 12:13:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,False,15,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99694,9/12/2019 12:17:00 AM,9/12/2019 12:02:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/12/2019 8:00:00 AM,9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,False,3,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99694,9/12/2019 8:37:00 AM,9/12/2019 8:34:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/12/2019 8:00:00 AM,9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,9/12/2019 12:00:00 AM,False,4,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99694,9/12/2019 8:43:00 AM,9/12/2019 8:39:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/6/2019 12:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 12:00:00 AM,9/6/2019 12:00:00 AM,False,13,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99811,9/6/2019 12:15:00 AM,9/6/2019 12:02:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,6/5/2019 12:00:00 AM,False,6,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99900,6/5/2019 12:26:00 AM,6/5/2019 12:20:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/4/2019 8:00:00 PM,9/4/2019 12:00:00 AM,9/4/2019 12:00:00 AM,9/4/2019 12:00:00 AM,False,8,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99958,9/4/2019 9:04:00 PM,9/4/2019 8:56:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
10/1/2019 12:00:00 AM,10/1/2019 12:00:00 AM,10/1/2019 12:00:00 AM,10/1/2019 12:00:00 AM,False,15,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,99988,10/1/2019 12:28:00 AM,10/1/2019 12:13:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/25/2019 11:00:00 PM,3/25/2019 12:00:00 AM,3/25/2019 12:00:00 AM,3/25/2019 12:00:00 AM,False,12,0-59 minutes,Update,"Component 1,Component 3,Component 4,Component 2",,76648,3/25/2019 11:18:00 PM,3/25/2019 11:06:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/25/2019 11:00:00 PM,3/25/2019 12:00:00 AM,3/25/2019 12:00:00 AM,3/25/2019 12:00:00 AM,False,18,0-59 minutes,Update,"Component 1,Component 3,Component 4,Component 2",,76648,3/25/2019 11:27:00 PM,3/25/2019 11:09:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/25/2019 11:00:00 PM,3/25/2019 12:00:00 AM,3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,False,14,0-59 minutes,Update,"Component 1,Component 3,Component 4,Component 2",,76648,3/26/2019 12:06:00 AM,3/25/2019 11:52:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,False,7,0-59 minutes,Update,"Component 1,Component 3,Component 4,Component 2",,76648,3/26/2019 12:48:00 AM,3/26/2019 12:41:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/26/2019 2:00:00 AM,3/26/2019 12:00:00 AM,1/1/1970 12:00:00 AM,,False,-25892806,more than 2 hours,Update,"Component 1,Component 3,Component 4,Component 2",,76648,1/1/1970 12:00:00 AM,3/26/2019 2:46:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/26/2019 2:00:00 AM,3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,False,12,0-59 minutes,Update,"Component 1,Component 3,Component 4,Component 2",,76648,3/26/2019 3:02:00 AM,3/26/2019 2:50:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
3/25/2019 11:00:00 PM,3/25/2019 12:00:00 AM,3/26/2019 12:00:00 AM,3/26/2019 12:00:00 AM,False,85,60-119 minutes,Update,"Component 1,Component 3,Component 4,Component 2",,84239,3/26/2019 12:35:00 AM,3/25/2019 11:10:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,1,0-59 minutes,Update,"Component 2,Component 3,Component 4",,,8/1/2019 7:35:00 PM,8/1/2019 7:34:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,20,0-59 minutes,Update,"Component 2,Component 3,Component 4",,4089,8/1/2019 7:54:00 PM,8/1/2019 7:34:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 3:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,11,0-59 minutes,Update,"Component 2,Component 3,Component 4",,21006,8/1/2019 3:11:00 PM,8/1/2019 3:00:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,20,0-59 minutes,Update,"Component 2,Component 3,Component 4",,21278,8/1/2019 7:54:00 PM,8/1/2019 7:34:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 3:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,13,0-59 minutes,Update,"Component 2,Component 3,Component 4",,38946,8/1/2019 3:13:00 PM,8/1/2019 3:00:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,16,0-59 minutes,Update,"Component 2,Component 3,Component 4",,42233,8/2/2019 1:15:00 AM,8/2/2019 12:59:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 1:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,22,0-59 minutes,Update,"Component 2,Component 3,Component 4",,42233,8/2/2019 1:41:00 AM,8/2/2019 1:19:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,19,0-59 minutes,Update,"Component 2,Component 3,Component 4",,52402,8/1/2019 7:53:00 PM,8/1/2019 7:34:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 3:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,10,0-59 minutes,Update,"Component 2,Component 3,Component 4",,66717,8/1/2019 3:10:00 PM,8/1/2019 3:00:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 4:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,9,0-59 minutes,Update,"Component 2,Component 3,Component 4",,66717,8/1/2019 4:48:00 PM,8/1/2019 4:39:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,19,0-59 minutes,Update,"Component 2,Component 3,Component 4",,72214,8/1/2019 7:54:00 PM,8/1/2019 7:35:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,23,0-59 minutes,Update,"Component 2,Component 3,Component 4",,76923,8/2/2019 1:22:00 AM,8/2/2019 12:59:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 1:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,2,0-59 minutes,Update,"Component 2,Component 3,Component 4",,76923,8/2/2019 1:29:00 AM,8/2/2019 1:27:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,19,0-59 minutes,Update,"Component 2,Component 3,Component 4",,77806,8/1/2019 7:53:00 PM,8/1/2019 7:34:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,18,0-59 minutes,Update,"Component 2,Component 3,Component 4",,77806,8/1/2019 8:09:00 PM,8/1/2019 7:51:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 1:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,3,0-59 minutes,Update,"Component 2,Component 3,Component 4",,83264,8/2/2019 1:03:00 AM,8/2/2019 1:00:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 2:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,37,0-59 minutes,Update,"Component 2,Component 3,Component 4",,84180,8/2/2019 2:40:00 AM,8/2/2019 2:03:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 2:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,32,0-59 minutes,Update,"Component 2,Component 3,Component 4",,86788,8/2/2019 2:35:00 AM,8/2/2019 2:03:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 7:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,20,0-59 minutes,Update,"Component 2,Component 3,Component 4",,92886,8/1/2019 7:54:00 PM,8/1/2019 7:34:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,28,0-59 minutes,Update,"Component 2,Component 3,Component 4",,99376,8/2/2019 12:30:00 AM,8/2/2019 12:02:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/2/2019 1:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,8/2/2019 12:00:00 AM,False,12,0-59 minutes,Update,"Component 2,Component 3,Component 4",,99811,8/2/2019 1:12:00 AM,8/2/2019 1:00:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 3:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,6,0-59 minutes,Update,"Component 2,Component 4",,21006,8/1/2019 3:51:00 PM,8/1/2019 3:45:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
8/1/2019 3:00:00 PM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,8/1/2019 12:00:00 AM,False,6,0-59 minutes,Update,"Component 2,Component 4",,66717,8/1/2019 3:51:00 PM,8/1/2019 3:45:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,False,4,0-59 minutes,Update,Component 3,,22719,4/12/2019 12:59:00 AM,4/12/2019 12:55:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
4/12/2019 7:00:00 PM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,False,18,0-59 minutes,Update,Component 3,,38946,4/12/2019 7:22:00 PM,4/12/2019 7:04:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,False,4,0-59 minutes,Update,Component 3,,85074,4/12/2019 12:59:00 AM,4/12/2019 12:55:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
4/12/2019 1:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,4/12/2019 12:00:00 AM,False,18,0-59 minutes,Update,Component 3,,86788,4/12/2019 1:45:00 AM,4/12/2019 1:27:00 AM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 2,,
9/23/2019 6:00:00 PM,9/23/2019 12:00:00 AM,9/23/2019 12:00:00 AM,9/23/2019 12:00:00 AM,False,12,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,43299,9/23/2019 7:08:00 PM,9/23/2019 6:56:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/23/2019 8:00:00 PM,9/23/2019 12:00:00 AM,9/23/2019 12:00:00 AM,9/23/2019 12:00:00 AM,False,2,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,43299,9/23/2019 8:39:00 PM,9/23/2019 8:37:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/25/2019 6:00:00 PM,9/25/2019 12:00:00 AM,9/25/2019 12:00:00 AM,9/25/2019 12:00:00 AM,False,91,60-119 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,68206,9/25/2019 8:22:00 PM,9/25/2019 6:51:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/25/2019 5:00:00 PM,9/25/2019 12:00:00 AM,9/25/2019 12:00:00 AM,9/25/2019 12:00:00 AM,False,46,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,78836,9/25/2019 6:14:00 PM,9/25/2019 5:28:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/24/2019 3:00:00 PM,9/24/2019 12:00:00 AM,9/24/2019 12:00:00 AM,9/24/2019 12:00:00 AM,False,17,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/24/2019 3:21:00 PM,9/24/2019 3:04:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/24/2019 7:00:00 PM,9/24/2019 12:00:00 AM,9/24/2019 12:00:00 AM,9/24/2019 12:00:00 AM,False,25,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/24/2019 8:11:00 PM,9/24/2019 7:46:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/24/2019 8:00:00 PM,9/24/2019 12:00:00 AM,9/24/2019 12:00:00 AM,9/24/2019 12:00:00 AM,False,16,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/24/2019 8:43:00 PM,9/24/2019 8:27:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/25/2019 7:00:00 PM,9/25/2019 12:00:00 AM,9/25/2019 12:00:00 AM,9/25/2019 12:00:00 AM,False,36,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/25/2019 8:29:00 PM,9/25/2019 7:53:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/26/2019 8:00:00 PM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,6,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/26/2019 8:10:00 PM,9/26/2019 8:04:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
9/26/2019 8:00:00 PM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,9/26/2019 12:00:00 AM,False,40,0-59 minutes,Update,"Component 1,Component 2,Component 3,Component 4",,88643,9/26/2019 9:35:00 PM,9/26/2019 8:55:00 PM,FAILURE,1,IBM2/Anonymized Update Job Data.csv,Product 3,,
